customer_id,age,gender,marital_status,city,education_level,employment_status,income,credit_score,years_employed,loan_amount,loan_term_months,existing_debt,previous_loans,late_payments,monthly_expenses,savings_balance,debt_to_income_ratio,loan_purpose,default_probability,loan_default
4119,41,Female,Married,Pune,Bachelor,Student,2760078,682,20,53750,12,1393879,8,0,79078,819219,0.51,Home,0.156,0
4120,43,Female,Single,Delhi,Bachelor,Salaried,1249606,550,11,2145542,36,494914,8,8,93597,1734555,0.4,Car,0.574,1
4121,45,Male,Married,Pune,High School,Salaried,2659825,351,12,1572223,120,1363634,9,0,114029,2479620,0.51,Business,0.524,1
4122,29,Female,Single,Lucknow,High School,Salaried,1209394,544,0,460319,12,1328535,5,7,90353,1871630,1.1,Home,0.835,0
4123,54,Male,Single,Varanasi,Bachelor,Salaried,2400628,801,33,2087336,84,400110,6,10,77693,349251,0.17,Car,0.404,0
4124,54,Female,Married,Lucknow,Bachelor,Salaried,543262,625,31,1271104,36,243966,0,4,32653,991709,0.45,Business,0.417,0
4125,46,Male,Married,Hyderabad,Master,Salaried,2067528,370,24,640104,84,1342202,8,8,64666,1404905,0.65,Home,0.657,0
4126,52,Male,Married,Pune,Bachelor,Business,582683,484,28,1807864,84,1212304,0,10,75524,29997,2.08,Car,0.95,1
4127,29,Male,Single,Varanasi,Bachelor,Salaried,758163,741,0,1209716,120,363604,9,7,25143,1625795,0.48,Business,0.273,1
4128,38,Male,Single,Pune,Bachelor,Self-Employed,787073,704,16,2091835,120,1328980,2,6,23060,2211626,1.69,Home,0.708,1
4129,56,Male,Married,Kolkata,High School,Salaried,1443236,603,31,61230,12,371078,3,8,77234,2017978,0.26,Personal,0.232,1
4130,63,Female,Single,Pune,Bachelor,Self-Employed,2031053,492,35,1848646,24,304044,2,1,75319,1454576,0.15,Car,0.356,0
4131,25,Male,Married,Lucknow,Bachelor,Salaried,1189189,523,1,754559,48,1173818,3,5,149590,2480538,0.99,Car,0.769,1
4132,38,Male,Single,Delhi,High School,Salaried,2691761,378,16,2354551,60,1345887,8,4,138777,1490860,0.5,Personal,0.755,1
4133,62,Male,Married,Varanasi,High School,Self-Employed,723318,359,31,455489,84,136920,8,6,82103,1042600,0.19,Education,0.45,0
4134,27,Male,Married,Kolkata,Bachelor,Salaried,2014781,468,0,1071210,24,173057,9,0,108291,607961,0.09,Education,0.221,0
4135,42,Female,Married,Chennai,Master,Self-Employed,1474532,374,20,1580978,24,1134012,5,0,131023,1004950,0.77,Car,0.487,0
4136,65,Male,Single,Pune,Bachelor,Business,2254353,522,31,927804,84,1402956,0,5,126523,1011565,0.62,Education,0.663,0
4137,52,Male,Single,Pune,High School,Student,1150838,840,30,1091948,24,427444,4,8,91536,2496237,0.37,Business,0.289,1
4138,55,Male,Married,Bengaluru,Master,Self-Employed,527660,688,22,428066,36,72061,2,6,128978,1033609,0.14,Home,0.352,0
4139,61,Male,Married,Lucknow,Bachelor,Student,1249849,553,33,1298872,84,890551,0,9,17827,1371602,0.71,Home,0.74,0
4140,47,Female,Single,Jaipur,Bachelor,Self-Employed,1272573,687,25,650573,36,757744,6,5,120392,198529,0.6,Education,0.479,0
4141,50,Male,Single,Hyderabad,Master,Self-Employed,2461821,677,21,1335201,36,1123045,4,2,105209,2339782,0.46,Business,0.164,0
4142,48,Male,Divorced,Bengaluru,High School,Self-Employed,2574159,581,17,2046787,60,1144014,9,8,105770,2204231,0.44,Home,0.698,1
4143,55,Female,Married,Jaipur,Bachelor,Salaried,1463107,420,21,231119,36,372806,2,4,30394,597293,0.25,Business,0.526,0
4144,35,Female,Single,Mumbai,Master,Business,2643303,815,9,1423078,36,1408561,0,5,80082,554107,0.53,Personal,0.379,0
4145,45,Female,Married,Delhi,High School,Self-Employed,1466534,764,11,742804,12,816171,7,0,136977,1595507,0.56,Personal,0.244,0
4146,47,Female,Single,Lucknow,Master,Salaried,1904775,406,27,2373340,12,619353,6,1,103578,1508368,0.33,Car,0.357,1
4147,25,Male,Married,Kolkata,Bachelor,Salaried,695780,398,0,1829933,120,232525,5,9,76426,1209985,0.33,Personal,0.657,0
4148,60,Male,Married,Pune,Bachelor,Business,2677583,430,35,460350,120,40202,0,0,131948,2194358,0.02,Education,0.349,0
4149,32,Female,Single,Varanasi,Master,Student,2211823,541,3,1822179,84,221999,9,11,108943,1604771,0.1,Education,0.634,1
4150,31,Female,Married,Hyderabad,Master,Salaried,2157774,820,6,526785,24,32332,2,1,147683,2232036,0.01,Car,0.059,0
4151,55,Female,Single,Pune,High School,Student,770201,422,29,154595,48,1045156,0,7,17656,1041528,1.36,Education,0.784,1
4152,28,Male,Married,Bengaluru,Master,Salaried,1762962,427,0,1489269,84,1344897,0,10,63774,1400202,0.76,Home,0.69,0
4153,61,Female,Married,Pune,High School,Business,1213355,573,34,1287103,48,1496759,6,7,69374,172051,1.23,Home,0.904,1
4154,56,Female,Single,Delhi,Bachelor,Self-Employed,2371263,817,24,1587763,12,1405560,2,9,73799,264353,0.59,Home,0.455,0
4155,47,Female,Single,Jaipur,Master,Self-Employed,2038593,543,27,1547681,24,48075,2,2,140410,725733,0.02,Home,0.42,1
4156,51,Female,Single,Chennai,High School,Salaried,584298,477,26,668802,60,981403,8,7,96744,2000115,1.68,Personal,0.923,1
4157,50,Female,Single,Mumbai,Bachelor,Self-Employed,1142763,680,23,1210610,12,318263,6,0,121067,1562701,0.28,Personal,0.01,0
4158,30,Male,Single,Lucknow,Master,Student,2216121,498,0,185923,12,78656,0,9,101046,413029,0.04,Business,0.561,1
4159,34,Male,Single,Pune,High School,Self-Employed,724569,730,9,1642275,60,379710,4,8,24438,1987652,0.52,Personal,0.377,0
4160,51,Female,Married,Pune,High School,Salaried,2076922,424,31,2174269,36,9649,6,1,69709,1073150,0,Education,0.366,0
4161,34,Male,Single,Kolkata,Bachelor,Self-Employed,2302500,719,8,1516440,48,978364,0,3,126269,151420,0.42,Business,0.294,0
4162,53,Male,Single,Mumbai,Master,Salaried,2085996,438,22,2222429,48,432020,5,0,123207,128593,0.21,Education,0.409,1
4163,28,Male,Married,Mumbai,High School,Self-Employed,2270439,390,3,2102838,120,1305959,6,0,84300,1009261,0.58,Home,0.558,1
4164,33,Female,Single,Mumbai,High School,Salaried,2855896,659,10,2293899,24,1000230,8,6,24148,2491306,0.35,Home,0.502,1
4165,47,Female,Married,Lucknow,Bachelor,Salaried,2569474,839,18,2379698,48,58394,9,11,21904,1620954,0.02,Education,0.384,0
4166,34,Female,Single,Mumbai,Bachelor,Salaried,709885,457,10,2178709,48,215572,4,7,126101,1366103,0.3,Car,0.679,1
4167,36,Male,Married,Chennai,Master,Salaried,1747156,543,11,919214,36,797179,3,11,134221,1961247,0.46,Home,0.711,1
4168,27,Male,Married,Kolkata,Bachelor,Salaried,1646865,618,0,1884111,120,937721,5,3,19583,2228713,0.57,Home,0.287,0
4169,48,Male,Married,Hyderabad,Bachelor,Salaried,1890036,731,18,266172,84,241535,0,1,86066,344839,0.13,Education,0.01,0
4170,46,Male,Married,Chennai,Bachelor,Salaried,2757298,528,21,734377,24,906633,3,2,118085,226463,0.33,Business,0.462,1
4171,37,Male,Single,Varanasi,Bachelor,Student,2447204,771,12,719371,12,232019,6,5,149435,587089,0.09,Home,0.296,1
4172,50,Male,Single,Jaipur,High School,Self-Employed,2488698,812,23,869356,84,1212624,7,10,69089,783478,0.49,Home,0.442,0
4173,21,Male,Married,Hyderabad,Bachelor,Salaried,1908156,401,0,1618708,120,31472,5,3,144315,757500,0.02,Personal,0.37,0
4174,46,Male,Married,Chennai,Bachelor,Self-Employed,2986593,702,13,1063431,84,1099873,0,4,132260,448863,0.37,Education,0.36,1
4175,48,Male,Married,Kolkata,Bachelor,Salaried,2624276,834,15,754500,84,63956,3,4,119181,2289915,0.02,Home,0.292,0
4176,33,Female,Single,Delhi,Bachelor,Self-Employed,2217175,662,13,2385975,48,626548,0,1,62285,199192,0.28,Education,0.112,0
4177,39,Male,Married,Chennai,Bachelor,Salaried,985657,735,17,1614636,84,668800,7,4,132544,984682,0.68,Home,0.398,0
4178,43,Male,Married,Delhi,Bachelor,Business,2763845,783,21,1857070,84,680524,0,0,149500,646120,0.25,Business,0.108,0
4179,55,Male,Single,Chennai,High School,Self-Employed,561630,701,24,197417,84,208416,8,9,72212,1526433,0.37,Education,0.37,0
4180,35,Male,Single,Bengaluru,Bachelor,Business,1665686,410,15,1780404,120,382805,8,11,23854,1498771,0.23,Home,0.626,0
4181,55,Male,Single,Hyderabad,High School,Salaried,1949600,601,35,407994,84,35312,8,5,139120,614829,0.02,Home,0.28,0
4182,36,Female,Single,Chennai,Bachelor,Business,2779624,421,16,2455623,48,1109996,8,1,80463,2393163,0.4,Car,0.485,0
4183,33,Male,Married,Varanasi,High School,Salaried,1513041,358,9,174795,48,1194963,8,10,19737,862309,0.79,Personal,0.634,1
4184,40,Male,Married,Lucknow,Master,Salaried,1647132,721,13,2245101,24,1014152,2,9,127822,1953545,0.62,Education,0.48,0
4185,28,Male,Single,Lucknow,Bachelor,Business,1285083,575,0,1030161,120,1465253,5,5,128285,2356558,1.14,Home,0.866,1
4186,39,Male,Married,Pune,Master,Business,1909800,743,13,1171211,84,1161319,6,7,86923,59421,0.61,Home,0.44,0
4187,31,Female,Single,Bengaluru,High School,Salaried,2113349,572,0,1634151,24,1248133,3,1,122520,166571,0.59,Education,0.509,0
4188,35,Male,Married,Bengaluru,Master,Salaried,2757490,546,3,2003699,12,891847,8,1,103584,1091544,0.32,Education,0.526,0
4189,54,Male,Married,Pune,Bachelor,Salaried,1984287,614,20,430578,48,1330370,3,5,44683,1864984,0.67,Home,0.492,1
4190,39,Male,Single,Chennai,Bachelor,Salaried,2041977,637,18,1457685,12,908948,0,5,43592,2285129,0.45,Home,0.456,0
4191,56,Male,Married,Bengaluru,Master,Salaried,2439257,803,29,457833,24,818260,5,4,43654,2118399,0.34,Home,0.388,1
4192,24,Male,Married,Jaipur,Bachelor,Salaried,886844,775,0,403503,36,472252,8,9,96158,1596954,0.53,Personal,0.302,0
4193,27,Female,Married,Mumbai,Bachelor,Salaried,2055868,421,3,957602,120,671884,3,7,82325,533247,0.33,Home,0.47,1
4194,30,Female,Single,Bengaluru,Master,Business,2943515,456,5,1776523,24,446476,8,1,138351,265623,0.15,Home,0.31,1
4195,36,Male,Married,Kolkata,Master,Salaried,827182,445,8,2301002,120,85929,8,0,104504,271672,0.1,Business,0.325,0
4196,65,Male,Married,Bengaluru,Bachelor,Business,2800776,558,38,1076623,24,1147381,9,5,131768,1681255,0.41,Car,0.668,1
4197,63,Female,Married,Pune,Master,Salaried,1506024,383,31,2096539,48,29747,7,2,84266,1699457,0.02,Personal,0.35,0
4198,49,Male,Divorced,Varanasi,Master,Salaried,1323725,617,29,99101,60,1406132,7,5,129343,1193792,1.06,Car,0.582,1
4199,55,Male,Divorced,Varanasi,Bachelor,Salaried,1866922,812,34,1262331,60,811661,8,7,84421,1104812,0.43,Home,0.419,1
4200,42,Male,Single,Varanasi,Bachelor,Salaried,1478611,849,21,716997,24,1072835,9,2,74796,1006051,0.73,Home,0.18,0
4201,45,Male,Married,Hyderabad,High School,Business,954517,367,23,616689,24,1299569,0,1,121398,1740316,1.36,Home,0.62,1
4202,22,Female,Married,Lucknow,Master,Salaried,2719563,383,1,2484553,24,1167952,4,7,92238,1913386,0.43,Home,0.699,1
4203,54,Female,Single,Hyderabad,Bachelor,Salaried,1690785,676,33,2392622,120,79734,7,9,127173,1218856,0.05,Home,0.412,1
4204,28,Male,Married,Bengaluru,Bachelor,Salaried,2562238,632,0,837821,84,1271007,0,4,63323,2369965,0.5,Education,0.481,0
4205,53,Female,Single,Jaipur,Master,Salaried,1062843,380,29,1801825,60,883086,7,2,41412,2352508,0.83,Home,0.682,0
4206,22,Male,Single,Varanasi,PhD,Salaried,2880343,690,0,1841450,84,188694,1,11,59035,12327,0.07,Education,0.356,0
4207,24,Male,Single,Hyderabad,High School,Salaried,1208557,483,0,321133,84,1118910,3,8,29565,1245011,0.93,Business,0.85,1
4208,33,Male,Married,Mumbai,High School,Self-Employed,1544762,416,12,1586925,24,64828,2,4,147661,1725709,0.04,Personal,0.628,0
4209,65,Male,Married,Kolkata,Bachelor,Business,1534582,535,45,1769516,12,143800,7,1,54088,1745286,0.09,Home,0.359,1
4210,49,Female,Married,Bengaluru,Bachelor,Salaried,2282407,635,20,1521227,120,672845,0,1,30102,423010,0.29,Personal,0.128,0
4211,24,Female,Single,Jaipur,Bachelor,Business,1943248,360,0,1768741,24,932162,7,8,35756,2092086,0.48,Home,0.758,0
4212,46,Male,Single,Bengaluru,Bachelor,Business,2141240,601,19,1291087,36,570797,4,2,16367,2493278,0.27,Home,0.01,0
4213,33,Male,Married,Bengaluru,Bachelor,Salaried,706288,745,0,1647394,120,726506,9,0,56896,335817,1.03,Car,0.461,0
4214,21,Male,Single,Varanasi,Bachelor,Salaried,2127130,463,0,107838,120,228473,8,8,132875,1727022,0.11,Home,0.519,0
4215,52,Female,Married,Jaipur,High School,Self-Employed,2919332,794,19,797276,36,948477,4,10,42530,362688,0.32,Education,0.453,0
4216,48,Male,Married,Bengaluru,Bachelor,Salaried,1912968,535,28,1301984,120,838700,7,11,130998,1032997,0.44,Personal,0.645,1
4217,44,Male,Married,Lucknow,Bachelor,Salaried,621828,780,16,1722818,36,513381,0,4,18385,550426,0.83,Business,0.462,0
4218,21,Male,Single,Chennai,Bachelor,Self-Employed,1843643,696,0,544447,12,616146,6,7,93204,2360164,0.33,Home,0.305,0
4219,53,Female,Married,Lucknow,Master,Business,2492357,372,30,1379008,48,620662,6,1,77174,2445949,0.25,Home,0.249,0
4220,28,Female,Married,Pune,Master,Business,887246,462,0,1625716,48,1351391,7,10,57616,1839154,1.52,Education,0.917,1
4221,62,Male,Single,Hyderabad,High School,Salaried,1018882,484,30,1157001,24,1382835,9,7,88875,686269,1.36,Home,0.935,1
4222,28,Male,Married,Chennai,Master,Salaried,606601,570,0,718811,120,685470,5,10,87289,987449,1.13,Business,0.7,0
4223,51,Female,Divorced,Mumbai,Bachelor,Self-Employed,358476,822,22,2447167,60,378567,7,3,108066,805674,1.06,Home,0.394,0
4224,59,Male,Single,Jaipur,Bachelor,Salaried,2212073,481,33,1140178,12,763629,8,8,31827,1846117,0.35,Car,0.672,0
4225,53,Male,Single,Mumbai,Master,Salaried,1672958,827,31,1856046,120,776607,7,1,51368,1139105,0.46,Personal,0.247,0
4226,30,Male,Single,Chennai,High School,Salaried,1446417,813,0,1597942,36,524386,8,10,67218,713572,0.36,Home,0.402,0
4227,46,Female,Married,Mumbai,PhD,Salaried,1668461,819,15,1659440,84,51692,3,4,21893,665119,0.03,Education,0.291,0
4228,59,Male,Married,Pune,Master,Salaried,2907027,527,36,2126314,12,1182804,5,6,33626,1044753,0.41,Home,0.701,1
4229,65,Female,Single,Delhi,Bachelor,Salaried,1295973,468,33,1688179,60,603021,2,6,90798,2403537,0.47,Car,0.58,1
4230,47,Male,Married,Kolkata,Bachelor,Salaried,2451777,810,26,220871,120,879576,9,9,83843,1234152,0.36,Home,0.419,0
4231,26,Female,Single,Bengaluru,PhD,Salaried,2127193,716,2,764515,84,138371,7,5,97350,2198235,0.07,Home,0.286,0
4232,51,Female,Single,Hyderabad,Bachelor,Salaried,905836,367,26,429851,120,1348817,7,8,98362,1439624,1.49,Personal,0.727,1
4233,36,Male,Divorced,Bengaluru,Bachelor,Salaried,2749848,833,8,1620054,36,1463186,6,0,94546,2194129,0.53,Car,0.307,1
4234,45,Male,Married,Bengaluru,Master,Salaried,942540,675,12,1302978,60,149521,0,11,43085,290272,0.16,Home,0.306,1
4235,62,Male,Single,Lucknow,High School,Salaried,845439,721,30,382079,60,1234624,6,2,45930,1756751,1.46,Business,0.388,1
4236,49,Male,Divorced,Lucknow,Master,Self-Employed,2002001,619,29,2312027,48,521059,3,4,60760,1549789,0.26,Car,0.361,0
4237,25,Female,Single,Delhi,Bachelor,Business,1062066,355,0,976825,12,956427,4,11,93978,116608,0.9,Education,0.799,1
4238,24,Female,Single,Mumbai,Master,Salaried,721852,358,0,1178287,24,31092,8,5,40823,881879,0.04,Home,0.5,1
4239,51,Male,Married,Jaipur,Bachelor,Business,2260367,829,21,2007034,48,667994,6,4,76171,444555,0.3,Personal,0.351,1
4240,39,Female,Married,Delhi,Bachelor,Self-Employed,2344659,586,12,549755,60,137037,9,8,121253,693362,0.06,Personal,0.451,0
4241,45,Female,Single,Pune,Master,Salaried,2606466,458,13,1604725,84,894404,0,3,38530,2480207,0.34,Business,0.443,0
4242,32,Male,Single,Lucknow,Master,Business,1294132,626,0,1000792,24,735726,1,10,46580,489397,0.57,Home,0.44,0
4243,43,Male,Married,Varanasi,Master,Salaried,905062,429,11,1744564,24,877955,8,8,96587,1180408,0.97,Home,0.906,1
4244,53,Female,Single,Chennai,Bachelor,Salaried,2045640,639,22,1172289,48,889586,1,11,52440,1888866,0.43,Business,0.433,0
4245,36,Female,Married,Mumbai,Bachelor,Student,1915763,432,14,220608,12,905059,5,0,31318,474866,0.47,Education,0.42,0
4246,24,Male,Married,Pune,High School,Self-Employed,1580475,498,0,1691373,84,563951,7,9,80704,1349284,0.36,Home,0.586,0
4247,30,Female,Married,Mumbai,Master,Self-Employed,2907855,770,7,1043817,12,803794,7,9,42018,1090397,0.28,Car,0.425,0
4248,55,Female,Single,Bengaluru,Master,Business,2329434,602,24,2488740,60,1454494,1,4,143632,322111,0.62,Home,0.505,1
4249,28,Female,Single,Jaipur,Bachelor,Self-Employed,2251034,714,3,527074,48,1430014,7,10,114212,1468112,0.64,Home,0.4,0
4250,24,Male,Married,Hyderabad,Master,Salaried,1289272,406,0,1901265,12,212262,7,7,129389,200205,0.16,Home,0.614,1
4251,27,Male,Single,Mumbai,High School,Salaried,1379212,758,0,472565,36,1159682,1,6,125179,929035,0.84,Personal,0.571,1
4252,37,Male,Married,Hyderabad,Bachelor,Self-Employed,1808972,591,15,2138656,84,1173139,0,9,29845,1758997,0.65,Business,0.793,1
4253,59,Female,Married,Hyderabad,Bachelor,Salaried,2900199,783,32,1046223,24,210049,4,6,70471,2004958,0.07,Home,0.224,1
4254,44,Female,Married,Varanasi,Bachelor,Business,1623422,426,22,2062162,60,1389103,9,4,123694,302765,0.86,Home,0.875,1
4255,49,Male,Married,Mumbai,Bachelor,Salaried,461727,652,29,1877063,48,1233294,5,4,15047,2296051,2.67,Business,0.788,0
4256,61,Male,Married,Hyderabad,Bachelor,Salaried,1037595,601,37,676810,120,141961,0,2,142801,1705991,0.14,Car,0.028,1
4257,38,Female,Single,Kolkata,Master,Business,1673347,583,18,1250114,24,1094769,7,10,68172,2444880,0.65,Car,0.645,1
4258,55,Male,Married,Kolkata,Bachelor,Salaried,2710553,610,28,1546704,36,1058751,8,7,26228,1327732,0.39,Education,0.471,0
4259,32,Female,Divorced,Varanasi,High School,Salaried,744862,725,7,1505313,60,145275,0,11,46223,274026,0.2,Car,0.329,0
4260,23,Male,Single,Lucknow,Bachelor,Salaried,474907,486,0,2229557,60,767568,9,11,74916,2480253,1.62,Education,0.95,1
4261,45,Male,Married,Jaipur,High School,Self-Employed,1797166,536,11,377166,60,1376144,0,10,42652,2157955,0.77,Education,0.666,0
4262,58,Male,Single,Bengaluru,Bachelor,Salaried,399856,718,35,1966656,12,1340151,1,1,77905,941076,3.35,Home,0.539,1
4263,31,Female,Married,Varanasi,PhD,Business,1060578,683,0,2294523,120,960797,7,3,111947,2100354,0.91,Home,0.409,0
4264,54,Male,Single,Mumbai,Bachelor,Salaried,2414616,431,30,1430049,84,1089334,8,1,16399,1886023,0.45,Car,0.418,0
4265,33,Female,Single,Lucknow,High School,Salaried,895074,425,12,1877207,12,1026833,8,11,26749,1741626,1.15,Home,0.908,1
4266,29,Male,Married,Jaipur,Bachelor,Salaried,2268090,668,3,2037528,24,619474,7,4,148948,494015,0.27,Car,0.295,0
4267,49,Female,Single,Bengaluru,High School,Business,693931,685,15,94320,48,752385,9,4,55849,2449780,1.08,Personal,0.652,1
4268,52,Male,Married,Bengaluru,PhD,Self-Employed,2274894,680,21,1662240,12,366462,3,6,53120,1358521,0.16,Home,0.357,0
4269,38,Male,Single,Pune,High School,Salaried,1391027,430,5,2242701,60,265447,5,11,140850,800150,0.19,Personal,0.573,0
4270,47,Male,Married,Mumbai,Bachelor,Salaried,2619836,523,23,2317117,120,828119,9,3,28265,2083102,0.32,Car,0.398,0
4271,27,Female,Single,Chennai,Master,Salaried,2729994,365,0,336822,24,581138,7,5,25462,397844,0.21,Car,0.548,0
4272,40,Female,Married,Hyderabad,Bachelor,Salaried,1923197,354,13,1319637,36,247812,5,5,36853,2354350,0.13,Education,0.505,0
4273,33,Male,Married,Bengaluru,Master,Business,1465448,360,1,259888,36,764876,2,7,56158,885525,0.52,Business,0.708,0
4274,58,Male,Married,Pune,Bachelor,Self-Employed,376761,536,28,72069,12,211687,3,6,27947,83151,0.56,Car,0.662,1
4275,65,Male,Single,Kolkata,Bachelor,Self-Employed,414926,473,36,950088,12,986599,9,11,112423,1997561,2.38,Education,0.946,1
4276,33,Female,Single,Bengaluru,Master,Business,2746547,448,4,342467,60,1384088,9,11,135280,1377730,0.5,Home,0.654,0
4277,65,Male,Married,Hyderabad,Master,Self-Employed,2592743,843,38,1941243,24,1489237,2,3,93858,44178,0.57,Education,0.219,0
4278,24,Male,Married,Varanasi,High School,Student,1706801,707,1,1475536,60,225475,2,10,112270,505101,0.13,Home,0.248,0
4279,54,Male,Single,Kolkata,Master,Salaried,1803622,644,31,1698248,48,1008191,2,0,131627,1973190,0.56,Home,0.266,0
4280,62,Female,Married,Delhi,Bachelor,Self-Employed,1310793,600,40,1176484,84,527109,7,2,24246,234437,0.4,Education,0.076,0
4281,59,Male,Married,Hyderabad,Master,Self-Employed,2122674,791,33,2488170,24,162154,4,11,137446,446877,0.08,Home,0.399,0
4282,60,Male,Married,Mumbai,Master,Salaried,1602396,804,37,384989,84,309212,2,3,54687,1215454,0.19,Home,0.029,0
4283,51,Male,Married,Varanasi,High School,Salaried,1395237,695,18,1989562,60,1148102,1,7,111201,234549,0.82,Home,0.723,1
4284,59,Male,Married,Lucknow,High School,Self-Employed,2041810,416,27,140123,84,967164,3,7,114712,1656166,0.47,Home,0.724,1
4285,49,Male,Single,Hyderabad,Bachelor,Student,1081793,450,29,173569,48,323218,6,5,61923,1280549,0.3,Business,0.447,1
4286,37,Female,Married,Lucknow,High School,Self-Employed,1383431,400,3,276757,48,1348684,4,7,62520,1869990,0.97,Home,0.839,1
4287,41,Female,Married,Bengaluru,Master,Self-Employed,635833,451,16,1647129,24,569266,2,0,118201,1784444,0.9,Education,0.596,1
4288,54,Male,Married,Delhi,Master,Self-Employed,1212610,631,24,727739,84,847356,6,0,93249,181851,0.7,Home,0.174,1
4289,63,Male,Married,Pune,Master,Salaried,1613244,607,30,2270453,84,567447,5,11,70549,688499,0.35,Business,0.33,0
4290,26,Male,Married,Pune,Master,Salaried,2352138,827,6,2383687,48,892610,1,2,115995,1278487,0.38,Home,0.341,0
4291,34,Female,Married,Jaipur,High School,Self-Employed,1595125,734,4,457917,120,256030,9,10,126176,799958,0.16,Home,0.224,1
4292,64,Male,Single,Chennai,Bachelor,Student,2687857,827,32,1144083,48,791538,8,6,130411,733171,0.29,Home,0.432,1
4293,33,Male,Single,Pune,Bachelor,Self-Employed,2397150,723,7,1156462,12,483261,1,7,42954,2159055,0.2,Car,0.289,0
4294,43,Female,Married,Mumbai,Bachelor,Business,2689564,358,15,686278,24,1327111,9,0,145473,1305888,0.49,Home,0.368,1
4295,60,Male,Single,Delhi,Master,Self-Employed,1307016,613,39,1906973,60,168586,6,10,104184,1977364,0.13,Home,0.352,1
4296,55,Male,Married,Chennai,Bachelor,Self-Employed,2817950,747,30,205906,120,693826,3,5,41308,2162058,0.25,Home,0.335,0
4297,33,Male,Single,Pune,Bachelor,Salaried,371964,536,3,1693928,60,889843,5,2,52407,312367,2.39,Home,0.744,0
4298,50,Male,Single,Varanasi,Bachelor,Salaried,716829,630,30,1882107,12,1299384,6,3,70842,717590,1.81,Business,0.449,0
4299,42,Male,Single,Chennai,Bachelor,Student,1193685,706,19,880099,84,1209428,5,1,118005,196015,1.01,Home,0.377,0
4300,33,Female,Single,Lucknow,PhD,Salaried,658958,406,0,1183510,24,1354601,4,1,118069,1828138,2.06,Education,0.499,0
4301,30,Male,Single,Pune,Master,Salaried,2988067,431,0,987787,84,170895,5,9,52867,961477,0.06,Home,0.539,1
4302,25,Male,Single,Lucknow,Master,Salaried,659113,603,2,1676480,84,1328143,2,8,23684,90186,2.02,Home,0.657,1
4303,59,Male,Single,Chennai,High School,Salaried,2080703,664,30,2323746,120,407290,4,11,107173,967747,0.2,Car,0.344,0
4304,50,Female,Married,Pune,Bachelor,Salaried,2865191,762,18,2112545,12,147345,3,7,144481,2296975,0.05,Car,0.428,0
4305,46,Male,Married,Hyderabad,Bachelor,Salaried,2177107,455,13,279232,60,1495604,6,4,126319,1051658,0.69,Car,0.626,1
4306,24,Female,Married,Delhi,Bachelor,Self-Employed,2533647,736,2,1232273,12,1373006,7,6,87429,632740,0.54,Personal,0.427,1
4307,31,Male,Single,Hyderabad,High School,Business,2189920,516,0,1304903,60,1412100,8,3,69516,2461377,0.64,Education,0.431,0
4308,43,Male,Single,Jaipur,High School,Salaried,2730865,771,17,2056915,120,231204,4,6,110726,213481,0.08,Education,0.354,0
4309,35,Male,Single,Kolkata,Bachelor,Salaried,2432364,723,15,208613,24,1257225,7,2,134923,806055,0.52,Car,0.182,1
4310,44,Female,Married,Varanasi,Master,Salaried,306633,466,13,1339456,48,1260190,5,2,133124,798762,4.11,Education,0.705,0
4311,55,Male,Single,Mumbai,Bachelor,Salaried,2362869,609,35,837547,84,1286293,3,4,143790,2366080,0.54,Home,0.513,1
4312,29,Male,Single,Kolkata,Bachelor,Salaried,430748,795,9,1399343,120,1071637,0,1,25789,1482634,2.49,Car,0.443,0
4313,26,Male,Married,Varanasi,High School,Self-Employed,2685577,413,0,1809693,24,1223643,9,5,54183,1389706,0.46,Personal,0.756,1
4314,65,Female,Married,Pune,Bachelor,Business,2829859,637,36,864748,48,1054558,4,9,139997,1868266,0.37,Home,0.447,0
4315,23,Male,Divorced,Kolkata,Bachelor,Business,2329796,417,0,2168570,12,1002369,9,8,72943,1782431,0.43,Business,0.748,1
4316,58,Female,Single,Lucknow,Bachelor,Self-Employed,1357703,471,32,1259624,84,12107,8,3,30563,2096032,0.01,Home,0.286,1
4317,44,Male,Married,Lucknow,Bachelor,Salaried,2695857,689,16,2271913,48,530847,2,5,21554,1108715,0.2,Business,0.282,1
4318,39,Male,Married,Lucknow,Bachelor,Self-Employed,2130922,417,11,1972831,12,389765,8,9,112402,2034825,0.18,Home,0.613,0
4319,28,Female,Single,Varanasi,Bachelor,Salaried,1043595,492,4,2113387,120,562117,2,3,131687,392657,0.54,Home,0.38,0
4320,64,Female,Single,Jaipur,Bachelor,Salaried,2835807,352,37,953681,120,765977,8,8,136075,2498603,0.27,Home,0.672,1
4321,41,Male,Divorced,Hyderabad,Bachelor,Student,2912982,732,20,948325,48,793421,8,8,21431,265314,0.27,Education,0.351,0
4322,35,Female,Single,Hyderabad,Bachelor,Salaried,2188506,449,15,561254,84,611271,4,1,107022,2492458,0.28,Car,0.368,0
4323,23,Male,Married,Delhi,Bachelor,Salaried,1413663,464,3,234289,24,325456,5,0,57726,522987,0.23,Business,0.229,0
4324,63,Female,Single,Bengaluru,Bachelor,Business,2729594,443,31,2107425,24,889328,2,2,95319,678227,0.33,Education,0.475,0
4325,55,Female,Single,Bengaluru,PhD,Salaried,1806950,544,35,2151935,84,1293201,8,4,59281,1399429,0.72,Education,0.759,1
